GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-201572-202695-1627739-1627884-1628381-,B. Lopez - K. Leonard - K. Dunn - D. Jones Jr. - J. Collins,1610612746,LAC,6,4,2,0.667,95.75,82,167,0.491,21,61,0.344,26,27,0.963,13,56,69,49,25,19,6,7,34,21,211,2,598,451,11030,4903,61,68,68,6051,100,83,4693,117,150,3279,156,92,101,75,13667,43,150,13606,13666,168,79,3467,287250
Lineups,-1627783-1629614-1630174-1630643-1642277-,P. Siakam - A. Nembhard - A. Nesmith - J. Huff - J. Furphy,1610612754,IND,10,3,7,0.3,94.765,86,176,0.489,28,70,0.4,21,30,0.7,15,73,88,63,23,14,10,11,30,30,221,4,213,720,13630,7734,62,61,63,6067,58,64,4028,160,127,4984,115,48,58,44,13653,80,58,13690,13650,100,71,2140,284295
Lineups,-201144-203497-203944-1628978-1630183-,M. Conley - R. Gobert - J. Randle - D. DiVincenzo - J. McDaniels,1610612750,MIN,10,6,4,0.6,94.585,82,163,0.503,28,72,0.389,53,67,0.791,18,77,95,54,32,13,18,9,40,44,245,30,213,199,13171,5495,63,68,73,4188,58,59,4375,22,25,4202,90,43,49,63,13700,89,18,13664,13690,48,55,41,283755
Lineups,-203952-1626181-1628389-1629639-1630558-,A. Wiggins - N. Powell - B. Adebayo - T. Herro - D. Mitchell,1610612748,MIA,7,3,4,0.429,94.38,97,193,0.503,31,77,0.403,41,48,0.854,17,68,85,55,21,14,11,7,38,38,266,27,450,720,13171,7115,64,48,51,4191,48,54,4025,51,55,3660,95,58,64,59,13644,80,49,13606,13682,60,48,54,283140
Lineups,-201572-201935-202695-1627739-1628381-,B. Lopez - J. Harden - K. Leonard - K. Dunn - J. Collins,1610612746,LAC,12,7,5,0.583,93.43,73,153,0.477,28,78,0.359,40,44,0.909,19,56,75,45,26,17,9,7,23,38,214,5,123,139,13413,5624,65,86,86,6193,58,53,4629,54,69,3341,79,92,86,96,13674,52,66,13606,13590,60,75,1652,280290
Lineups,-202685-203501-1627750-1628971-1631212-,J. Valančiūnas - T. Hardaway Jr. - J. Murray - B. Brown - P. Watson,1610612743,DEN,16,12,4,0.75,92.62,85,160,0.531,30,60,0.5,37,40,0.925,19,65,84,46,29,13,11,10,45,32,237,21,47,20,13171,4636,66,64,75,3966,50,85,2090,66,80,3306,79,66,67,92,13689,89,49,13676,13706,85,61,111,277860
Lineups,-1626157-1628384-1628969-1628973-1630540-,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. McBride,1610612752,NYK,13,7,6,0.538,91.405,84,164,0.512,37,80,0.463,45,54,0.833,21,45,66,59,28,14,4,5,36,42,250,10,100,139,13557,5703,67,66,72,4137,32,49,3634,46,46,3700,62,121,108,50,13685,80,271,13496,13676,53,54,565,274215
Lineups,-203084-1628368-1628436-1630170-1642264-,H. Barnes - D. Fox - L. Kornet - D. Vassell - S. Castle,1610612759,SAS,12,10,2,0.833,91.383333,91,185,0.492,34,83,0.41,29,37,0.784,19,68,87,56,20,16,6,13,18,32,245,13,123,39,11030,4515,68,57,58,6048,41,46,4012,93,96,4225,79,58,61,58,13633,60,150,13706,13515,85,55,343,274150
Lineups,-203114-203468-1641731-1642259-1642273-,K. Middleton - C. McCollum - B. Coulibaly - A. Sarr - K. George,1610612764,WAS,6,1,5,0.167,90.318333,71,169,0.42,28,68,0.412,28,40,0.7,17,65,82,46,26,14,15,14,44,32,198,-24,598,2730,13413,7953,69,90,67,7244,58,69,3994,104,80,4984,95,66,69,92,13674,80,27,13715,13701,85,92,13692,270955
Lineups,-201566-201942-203471-203897-1627734-,R. Westbrook - D. DeRozan - D. Schröder - Z. LaVine - D. Sabonis,1610612758,SAC,11,3,8,0.273,90.03,73,175,0.417,23,67,0.343,34,41,0.829,23,66,89,47,23,17,3,12,46,25,203,-33,160,720,13678,7759,70,86,65,7257,87,72,4695,73,74,3899,52,65,57,85,13653,52,413,13696,13709,130,85,13730,270090
Lineups,-201566-201942-203897-1631099-1642875-,R. Westbrook - D. DeRozan - Z. LaVine - K. Murray - M. Raynaud,1610612758,SAC,11,3,8,0.273,89.82,95,176,0.54,21,47,0.447,23,31,0.742,15,67,82,59,27,16,9,7,39,31,234,14,160,720,13678,7759,71,52,63,3854,100,140,3710,138,123,4829,115,61,69,50,13681,60,66,13606,13683,92,63,295,269460
Lineups,-1628378-1629631-1629636-1630596-1642281-,D. Mitchell - D. Hunter - D. Garland - E. Mobley - J. Tyson,1610612739,CLE,8,4,4,0.5,89.385,74,171,0.433,29,90,0.322,35,45,0.778,21,57,78,50,23,12,6,10,39,37,212,-28,340,451,13171,5714,72,82,66,6884,56,36,5653,70,67,4234,62,89,81,73,13653,106,150,13676,13683,64,78,13716,268155
Lineups,-1629008-1629651-1641730-1642856-1642962-,M. Porter Jr. - N. Claxton - N. Clowney - E. Dëmin - D. Powell,1610612751,BKN,6,2,4,0.333,88.945,68,159,0.428,32,80,0.4,24,31,0.774,12,60,72,41,26,10,9,8,31,36,192,-1,598,1303,13171,7287,73,96,77,7189,46,49,4028,131,123,4295,168,78,92,107,13674,136,66,13640,13654,72,95,7472,266835
Lineups,-203507-1626167-1628398-1631157-1631260-,G. Antetokounmpo - M. Turner - K. Kuzma - R. Rollins - A. Green,1610612749,MIL,16,8,8,0.5,88.651667,89,150,0.593,37,70,0.529,27,39,0.692,9,72,81,53,22,15,7,4,42,35,242,54,47,91,13678,5714,74,59,90,3180,32,64,2077,111,85,5016,276,50,73,65,13649,70,105,13351,13699,74,58,11,265955
Lineups,-203114-203468-1641731-1642259-1642848-,K. Middleton - C. McCollum - B. Coulibaly - A. Sarr - T. Johnson,1610612764,WAS,7,4,3,0.571,88.206667,89,177,0.503,23,57,0.404,36,41,0.878,20,60,80,51,23,20,17,10,41,33,237,18,450,451,12599,5634,75,59,62,4189,87,95,4023,68,74,3458,74,78,77,70,13653,39,22,13676,13696,80,61,159,264620
Lineups,-2544-1629028-1629029-1629060-1630559-,L. James - D. Ayton - L. Dončić - R. Hachimura - A. Reaves,1610612747,LAL,8,5,3,0.625,87.335,78,155,0.503,17,55,0.309,22,28,0.786,11,62,73,44,34,9,7,6,23,27,195,-36,340,282,12599,5456,76,75,83,4187,140,103,5687,151,144,4207,194,73,89,101,13706,162,105,13564,13590,118,93,13738,262005
Lineups,-203084-1628368-1630170-1641705-1642264-,H. Barnes - D. Fox - D. Vassell - V. Wembanyama - S. Castle,1610612759,SAS,14,10,4,0.714,86.746667,76,157,0.484,23,68,0.338,45,52,0.865,11,72,83,55,20,11,13,5,30,46,220,35,79,39,13171,4835,77,77,81,6092,87,69,4706,46,48,3558,194,50,68,59,13633,121,36,13496,13650,42,72,28,260240
Lineups,-1628991-1629630-1630583-1642377-1642907-,J. Jackson Jr. - J. Morant - S. Aldama - J. Wells - C. Coward,1610612763,MEM,12,5,7,0.417,86.718333,72,158,0.456,19,56,0.339,47,56,0.839,15,65,80,48,34,9,12,12,29,44,210,-35,123,282,13630,7144,78,88,79,6467,122,98,4705,40,42,3696,115,66,77,80,13706,162,41,13696,13644,48,80,13736,260155
Lineups,-203114-203468-1642259-1642267-1642273-,K. Middleton - C. McCollum - A. Sarr - B. Carrington - K. George,1610612764,WAS,9,2,7,0.222,86.34,80,167,0.479,26,62,0.419,28,38,0.737,19,68,87,51,22,11,9,12,39,30,214,-6,261,1303,13630,7893,79,71,68,6164,67,80,3958,104,91,4834,79,58,61,70,13649,121,66,13696,13683,100,75,12136,259020
Lineups,-203952-1626181-1628389-1630558-1641796-,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - P. Larsson,1610612748,MIA,9,4,5,0.444,85.683333,85,165,0.515,28,60,0.467,33,43,0.767,16,70,86,62,18,26,5,9,32,37,231,63,261,451,13413,7100,80,64,70,4120,58,85,3621,77,72,4323,104,54,63,47,13605,22,195,13664,13662,64,64,6,257050
Lineups,-1628991-1629111-1642285-1642377-1642907-,J. Jackson Jr. - J. Landale - C. Spencer - J. Wells - C. Coward,1610612763,MEM,13,5,8,0.385,84.935,74,159,0.465,24,63,0.381,29,36,0.806,25,57,82,45,28,9,5,12,26,24,201,-1,100,282,13678,7253,81,82,77,6334,80,78,4432,93,102,3975,40,89,69,96,13685,162,195,13696,13621,139,88,7472,254805
Lineups,-203501-203999-1627750-1631212-1642461-,T. Hardaway Jr. - N. Jokić - J. Murray - P. Watson - S. Jones,1610612743,DEN,14,8,6,0.571,84.16,90,163,0.552,28,69,0.406,53,66,0.803,22,59,81,55,19,10,7,6,30,52,261,37,79,91,13557,5634,82,58,73,3713,58,67,4020,22,27,3979,58,81,73,59,13620,136,105,13564,13650,28,51,25,252480
Lineups,-201144-203944-1629675-1630162-1641740-,M. Conley - J. Randle - N. Reid - A. Edwards - J. Clark,1610612750,MIN,24,14,10,0.583,83.443333,71,146,0.486,22,59,0.373,53,70,0.757,16,55,71,43,17,16,5,7,37,51,217,19,11,13,13721,5624,83,90,92,6077,95,87,4558,22,21,4336,104,94,97,103,13597,60,195,13606,13679,30,73,137,250330
Lineups,-202331-203954-1626162-1630178-1642845-,P. George - J. Embiid - K. Oubre Jr. - T. Maxey - V. Edgecombe,1610612755,PHI,5,3,2,0.6,82.67,75,143,0.524,21,53,0.396,29,33,0.879,10,49,59,50,18,16,8,9,31,31,200,4,845,720,11030,5495,84,80,99,4032,100,110,4356,93,116,3456,229,107,129,73,13605,60,81,13664,13654,92,90,2140,248010
Lineups,-203468-1629638-1630168-1630552-1630700-,C. McCollum - N. Alexander-Walker - O. Okongwu - J. Johnson - D. Daniels,1610612737,ATL,12,6,6,0.5,82.238333,72,154,0.468,26,67,0.388,38,46,0.826,20,61,81,48,20,13,9,14,36,33,208,29,123,199,13557,5714,85,88,84,6294,67,72,4389,61,60,3902,74,75,73,80,13633,89,66,13715,13676,80,82,46,246715
Lineups,-1627742-1630193-1630534-1630567-1630572-,B. Ingram - I. Quickley - O. Agbaji - S. Barnes - S. Mamukelashvili,1610612761,TOR,15,7,8,0.467,81.883333,74,160,0.463,26,67,0.388,26,30,0.867,18,67,85,45,16,9,8,7,20,30,200,30,59,139,13678,7073,86,82,75,6358,67,72,4389,117,127,3545,90,61,64,96,13579,162,81,13606,13545,100,90,41,245650
Lineups,-1628970-1630163-1641706-1641750-1642851-,M. Bridges - L. Ball - B. Miller - R. Kalkbrenner - K. Knueppel,1610612766,CHA,14,9,5,0.643,81.876667,83,156,0.532,27,72,0.375,32,40,0.8,17,55,72,57,23,11,12,4,35,34,225,7,79,61,13413,5442,87,67,82,3963,65,59,4448,80,80,3981,95,94,92,55,13653,121,41,13351,13672,79,67,1044,245630
Lineups,-203484-1628991-1629111-1629630-1642377-,K. Caldwell-Pope - J. Jackson Jr. - J. Landale - J. Morant - J. Wells,1610612763,MEM,11,4,7,0.364,81.861667,67,154,0.435,21,58,0.362,23,27,0.852,17,54,71,46,24,9,7,8,33,36,178,-18,160,451,13630,7279,88,100,84,6862,100,90,4625,138,150,3663,95,98,97,92,13659,162,105,13640,13665,72,102,13610,245585
Lineups,-203935-1629028-1629029-1629060-1630559-,M. Smart - D. Ayton - L. Dončić - R. Hachimura - A. Reaves,1610612747,LAL,11,7,4,0.636,81.201667,81,153,0.529,19,58,0.328,29,41,0.707,14,59,73,47,28,21,3,6,27,32,210,33,160,139,13171,5447,89,70,86,3972,122,90,5645,93,74,4976,133,81,89,85,13685,36,413,13564,13631,85,80,31,243605
Lineups,-1628378-1628386-1629731-1630596-1642281-,D. Mitchell - J. Allen - D. Wade - E. Mobley - J. Tyson,1610612739,CLE,7,6,1,0.857,79.593333,71,138,0.514,15,46,0.326,38,46,0.826,15,67,82,38,26,10,10,7,24,30,195,28,450,199,4483,4498,90,90,104,4125,163,144,5649,61,60,3902,115,61,69,125,13674,136,58,13606,13603,100,93,51,238780
Lineups,-203952-1626181-1628389-1630558-1631170-,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - J. Jaquez Jr.,1610612748,MIA,21,12,9,0.571,79.273333,77,146,0.527,21,53,0.396,29,39,0.744,16,64,80,49,26,13,6,8,22,30,204,24,20,20,13708,5634,91,76,92,4003,100,110,4356,93,85,4828,104,72,77,75,13674,89,150,13640,13572,100,84,88,237820
Lineups,-1628389-1630696-1631107-1631170-1631323-,B. Adebayo - D. Smith - N. Jović - J. Jaquez Jr. - S. Fontecchio,1610612748,MIA,11,6,5,0.545,78.35,74,153,0.484,28,79,0.354,46,52,0.885,23,65,88,54,24,16,4,5,22,35,222,57,160,199,13413,5696,92,82,86,6104,58,51,4658,42,48,3445,52,66,58,63,13659,60,271,13496,13572,74,69,8,235050
Lineups,-203952-1626181-1630558-1631170-1642276-,A. Wiggins - N. Powell - D. Mitchell - J. Jaquez Jr. - K. Ware,1610612748,MIA,16,10,6,0.625,78.153333,75,158,0.475,26,58,0.448,38,49,0.776,20,61,81,49,21,10,8,7,39,33,214,26,47,39,13557,5456,93,80,79,6225,67,90,3706,61,53,4293,74,75,73,75,13644,136,81,13606,13683,80,75,66,234460
Lineups,-203952-1630696-1631107-1631170-1631323-,A. Wiggins - D. Smith - N. Jović - J. Jaquez Jr. - S. Fontecchio,1610612748,MIA,11,6,5,0.545,77.826667,69,150,0.46,23,66,0.348,31,42,0.738,19,59,78,47,31,12,8,14,39,32,192,-2,160,199,13413,5696,94,95,90,6435,87,75,4679,84,73,4833,79,81,81,85,13698,106,81,13715,13683,85,95,8514,233480
Lineups,-203944-1628978-1629675-1630162-1630183-,J. Randle - D. DiVincenzo - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,23,11,12,0.478,76.96,80,146,0.548,25,68,0.368,39,46,0.848,16,49,65,48,24,12,9,3,45,31,224,23,17,28,13734,7069,95,71,92,3751,75,69,4574,57,60,3673,104,107,109,80,13659,106,66,13011,13706,92,68,92,230880
Lineups,-202696-1630171-1630200-1630581-1641824-,N. Vučević - I. Okoro - T. Jones - J. Giddey - M. Buzelis,1610612741,CHI,10,7,3,0.7,76.086667,65,134,0.485,19,48,0.396,23,28,0.821,14,55,69,51,32,12,7,8,27,24,172,-23,213,139,12599,4880,96,104,107,6088,122,135,4358,138,144,3919,133,94,101,70,13700,106,105,13640,13631,139,106,13682,228260
Lineups,-203083-1626162-1630178-1631230-1642845-,A. Drummond - K. Oubre Jr. - T. Maxey - D. Barlow - V. Edgecombe,1610612755,PHI,5,1,4,0.2,75.516667,62,141,0.44,18,52,0.346,29,36,0.806,30,44,74,30,28,16,7,5,25,30,171,-3,845,2730,13171,7897,97,109,102,6795,129,114,4684,93,102,3975,30,126,87,164,13685,60,105,13496,13617,100,108,9883,226550
Lineups,-1627742-1627751-1630193-1630567-1642266-,B. Ingram - J. Poeltl - I. Quickley - S. Barnes - J. Walter,1610612761,TOR,9,6,3,0.667,74.93,71,141,0.504,24,50,0.48,16,19,0.842,19,58,77,47,29,10,4,10,31,24,182,7,261,199,12599,4903,98,90,102,4186,80,123,3603,246,260,3691,79,86,83,85,13689,136,271,13676,13654,139,98,1044,224790
Lineups,-203935-1629028-1629029-1629060-1631222-,M. Smart - D. Ayton - L. Dončić - R. Hachimura - J. LaRavia,1610612747,LAL,17,11,6,0.647,74.738333,62,123,0.504,20,51,0.392,34,45,0.756,17,41,58,39,26,15,7,6,29,32,178,-7,39,28,13557,5440,99,109,121,4182,112,118,4368,73,67,4338,95,138,132,117,13674,70,105,13564,13644,85,102,12506,224215
Lineups,-203501-203999-1627750-1628971-1631212-,T. Hardaway Jr. - N. Jokić - J. Murray - B. Brown - P. Watson,1610612743,DEN,24,16,8,0.667,74.451667,65,131,0.496,20,56,0.357,51,61,0.836,15,45,60,48,18,6,6,1,24,39,201,-19,11,10,13678,4903,100,104,111,6041,112,98,4632,30,35,3699,115,121,124,80,13605,311,150,9470,13603,58,88,13634,223355
Lineups,-1626167-1626171-1628398-1631157-1631260-,M. Turner - B. Portis - K. Kuzma - R. Rollins - A. Green,1610612749,MIL,8,1,7,0.125,74.14,62,142,0.437,24,58,0.414,19,25,0.76,13,55,68,34,12,9,6,10,18,26,167,-1,340,2730,13630,7990,101,109,101,6856,80,90,3990,183,176,4332,156,94,104,143,13480,162,150,13676,13515,124,114,7472,222420
Lineups,-1626164-1626220-1628960-1631109-1642346-,D. Booker - R. O'Neale - G. Allen - M. Williams - R. Dunn,1610612756,PHX,7,3,4,0.429,73.65,68,143,0.476,21,63,0.333,23,29,0.793,12,60,72,42,16,17,9,5,26,37,180,26,450,720,13171,7115,102,96,99,6218,100,78,4709,138,133,4193,168,78,92,104,13579,52,66,13496,13621,64,101,66,220950
Lineups,-1628960-1630692-1631221-1642345-1642346-,G. Allen - J. Goodwin - C. Gillespie - O. Ighodaro - R. Dunn,1610612756,PHX,12,8,4,0.667,73.358333,61,146,0.418,33,88,0.375,8,15,0.533,21,37,58,45,18,18,5,7,31,17,163,17,123,91,13171,4903,103,114,92,7256,45,43,4448,719,373,5717,62,160,132,96,13605,48,195,13606,13654,226,115,195,220075
Lineups,-1626164-1626220-1628415-1630692-1631109-,D. Booker - R. O'Neale - D. Brooks - J. Goodwin - M. Williams,1610612756,PHX,16,10,6,0.625,72.68,59,134,0.44,19,55,0.345,36,38,0.947,24,38,62,34,23,13,4,4,30,37,173,-10,47,39,13557,5456,104,121,107,6781,122,103,4690,68,91,3280,47,156,120,143,13653,89,271,13351,13650,64,105,13136,218040
Lineups,-1629023-1629655-1630314-1631108-1642843-,P. Washington - D. Gafford - B. Williams - M. Christie - C. Flagg,1610612742,DAL,14,4,10,0.286,72.666667,71,144,0.493,11,42,0.262,28,34,0.824,19,44,63,38,14,14,8,13,23,35,181,0,79,451,13721,7736,105,90,97,6045,250,158,5998,104,109,3909,79,126,114,125,13527,80,81,13706,13590,74,100,5539,218000
Lineups,-203076-1630230-1631108-1642843-1642948-,A. Davis - N. Marshall - M. Christie - C. Flagg - R. Nembhard,1610612742,DAL,11,7,4,0.636,71.85,66,125,0.528,18,39,0.462,21,25,0.84,9,48,57,40,20,6,7,3,23,26,171,-12,160,139,13171,5447,106,103,119,3994,129,173,3635,160,176,3694,276,112,139,111,13633,311,105,13011,13590,124,108,13354,215550
Lineups,-1626157-1628384-1628969-1628973-1629013-,K. Towns - O. Anunoby - M. Bridges - J. Brunson - L. Shamet,1610612752,NYK,10,6,4,0.6,70.931667,62,146,0.425,16,59,0.271,29,33,0.879,25,51,76,39,18,9,7,9,22,35,169,9,213,199,13171,5495,107,109,92,7202,150,87,5973,93,116,3456,40,104,85,117,13605,162,105,13664,13572,74,112,683,212795
Lineups,-201587-201935-1627739-1627826-1628381-,N. Batum - J. Harden - K. Dunn - I. Zubac - J. Collins,1610612746,LAC,19,7,12,0.368,70.876667,54,129,0.419,16,52,0.308,29,34,0.853,23,40,63,37,22,13,5,8,26,25,153,-23,28,139,13734,7278,108,137,112,7253,150,114,5688,93,109,3662,52,145,114,131,13649,89,195,13640,13621,130,126,13682,212630
Lineups,-203952-1626181-1628389-1641796-1642857-,A. Wiggins - N. Powell - B. Adebayo - P. Larsson - K. Jakučionis,1610612748,MIA,7,4,3,0.571,70.538333,68,151,0.45,26,62,0.419,27,29,0.931,17,42,59,48,19,15,2,7,31,26,189,-28,450,451,12599,5634,109,96,89,6585,67,80,3958,111,133,3298,95,135,129,80,13620,70,741,13606,13654,124,97,13716,211615
Lineups,-203497-1628978-1629675-1630162-1630183-,R. Gobert - D. DiVincenzo - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,28,18,10,0.643,70.216667,68,127,0.535,22,49,0.449,18,24,0.75,16,53,69,36,22,9,9,2,35,26,176,27,5,5,13721,5442,110,96,114,3916,95,126,3705,201,187,4340,104,101,101,133,13649,162,66,12186,13672,124,104,54,210650
Lineups,-1628970-1629012-1641750-1642851-1642883-,M. Bridges - C. Sexton - R. Kalkbrenner - K. Knueppel - S. James,1610612766,CHA,16,6,10,0.375,68.746667,67,126,0.532,21,54,0.389,17,18,0.944,9,53,62,46,20,11,9,4,24,19,172,10,47,199,13721,7255,111,100,116,3965,100,106,4375,224,284,3283,276,101,120,92,13633,121,66,13351,13603,190,106,565,206240
Lineups,-203999-1627750-1629661-1631124-1631128-,N. Jokić - J. Murray - C. Johnson - J. Strawther - C. Braun,1610612743,DEN,5,3,2,0.6,68.7,76,127,0.598,24,56,0.429,29,37,0.784,9,54,63,59,19,7,5,4,22,31,205,13,845,720,11030,5495,112,77,114,3172,80,98,3801,93,96,4225,276,98,114,50,13620,249,195,13351,13572,92,83,343,206100
Lineups,-1630692-1631123-1631221-1642345-1642346-,J. Goodwin - J. Bouyea - C. Gillespie - O. Ighodaro - R. Dunn,1610612756,PHX,16,8,8,0.5,68.395,64,136,0.471,21,50,0.42,14,16,0.875,23,42,65,45,18,19,8,8,34,18,163,21,47,91,13678,5714,113,106,105,6254,100,123,3957,298,341,3459,52,135,109,96,13605,43,81,13640,13666,203,115,111,205185
Lineups,-1628368-1630170-1630577-1641705-1642264-,D. Fox - D. Vassell - J. Champagnie - V. Wembanyama - S. Castle,1610612759,SAS,11,7,4,0.636,68.383333,63,125,0.504,19,48,0.396,37,46,0.804,12,52,64,47,14,8,9,6,34,28,182,5,160,139,13171,5447,114,107,119,4183,122,135,4358,66,60,3977,168,103,111,85,13527,210,66,13564,13666,111,98,1652,205150
Lineups,-203497-1628978-1629675-1630183-1630538-,R. Gobert - D. DiVincenzo - N. Reid - J. McDaniels - B. Hyland,1610612750,MIN,21,11,10,0.524,68.006667,61,144,0.424,18,72,0.25,15,22,0.682,25,54,79,41,18,16,9,5,28,31,155,25,20,28,13721,5713,115,114,97,7204,129,59,6007,263,215,5043,40,98,80,107,13605,60,66,13496,13641,92,125,80,204020
Lineups,-1628970-1630163-1631217-1642851-1642883-,M. Bridges - L. Ball - M. Diabaté - K. Knueppel - S. James,1610612766,CHA,15,3,12,0.2,67.561667,55,133,0.414,21,70,0.3,32,37,0.865,17,47,64,40,11,10,2,6,34,32,163,12,59,720,13734,7897,116,134,109,7349,100,64,5712,80,96,3559,95,117,111,111,13438,136,741,13564,13666,85,115,409,202685
Lineups,-1626164-1626220-1628415-1630692-1642345-,D. Booker - R. O'Neale - D. Brooks - J. Goodwin - O. Ighodaro,1610612756,PHX,15,9,6,0.6,65.586667,53,122,0.434,18,50,0.36,28,34,0.824,19,48,67,29,18,11,4,10,25,29,152,13,59,61,13557,5495,117,140,124,6879,129,123,4627,104,109,3909,79,112,106,169,13605,121,271,13676,13617,107,129,343,196760
Lineups,-1626157-1628404-1628969-1628973-1629013-,K. Towns - J. Hart - M. Bridges - J. Brunson - L. Shamet,1610612752,NYK,9,7,2,0.778,64.88,60,121,0.496,16,49,0.327,22,28,0.786,11,47,58,41,16,9,4,7,27,25,158,8,261,139,11030,4625,118,116,125,6042,150,126,5647,151,144,4207,194,117,132,107,13579,162,271,13606,13631,130,121,860,194640
Lineups,-203944-1628978-1629675-1630183-1630538-,J. Randle - D. DiVincenzo - N. Reid - J. McDaniels - B. Hyland,1610612750,MIN,20,11,9,0.55,64.843333,60,132,0.455,22,56,0.393,27,38,0.711,19,41,60,41,15,13,11,6,41,28,169,10,24,28,13708,5695,119,116,110,6469,95,98,4366,111,91,4973,79,138,124,107,13558,89,49,13564,13696,111,112,565,194530
Lineups,-203924-1630166-1631321-1641739-1642270-,J. Grant - D. Avdija - S. Cissoko - T. Camara - D. Clingan,1610612757,POR,8,4,4,0.5,64.833333,58,126,0.46,25,58,0.431,30,36,0.833,15,39,54,38,16,9,5,10,21,37,171,6,340,451,13171,5714,120,124,116,6434,75,90,3800,90,102,3700,115,153,143,125,13579,162,195,13676,13562,64,108,1298,194500
Lineups,-202696-1628989-1630171-1630581-1641824-,N. Vučević - K. Huerter - I. Okoro - J. Giddey - M. Buzelis,1610612741,CHI,13,9,4,0.692,64.833333,57,126,0.452,16,46,0.348,21,30,0.7,14,58,72,35,13,6,8,10,26,21,151,5,100,61,13171,4895,120,128,116,6569,150,144,4680,160,127,4984,133,86,92,139,13503,311,81,13676,13621,168,131,1652,194500
Lineups,-201939-202710-203110-1630228-1641764-,S. Curry - J. Butler III - D. Green - J. Kuminga - B. Podziemski,1610612744,GSW,8,4,4,0.5,64.52,58,119,0.487,23,54,0.426,31,39,0.795,8,43,51,44,16,14,5,3,23,33,170,25,340,451,13171,5714,122,124,127,6072,87,106,3945,84,85,4192,337,133,153,101,13579,80,195,13011,13590,80,111,80,193560
Lineups,-202710-203110-1630541-1641764-1642366-,J. Butler III - D. Green - M. Moody - B. Podziemski - Q. Post,1610612744,GSW,12,8,4,0.667,64.2,45,110,0.409,17,59,0.288,27,31,0.871,13,50,63,33,19,9,6,4,23,22,134,2,123,91,13171,4903,123,175,138,7383,140,87,5793,111,123,3539,156,106,114,148,13620,162,150,13351,13590,158,155,3467,192600
Lineups,-201935-1627739-1627826-1627884-1628381-,J. Harden - K. Dunn - I. Zubac - D. Jones Jr. - J. Collins,1610612746,LAC,6,1,5,0.167,64.046667,57,119,0.479,9,36,0.25,25,27,0.926,16,48,64,29,21,10,13,9,24,23,148,1,598,2730,13413,7953,124,128,127,6165,320,189,6007,124,150,3305,104,112,111,169,13644,136,36,13664,13603,148,133,4611,192140
Lineups,-202695-1627739-1627826-1628381-1642920-,K. Leonard - K. Dunn - I. Zubac - J. Collins - K. Sanders,1610612746,LAC,5,2,3,0.4,63.901667,56,111,0.505,10,35,0.286,24,34,0.706,12,58,70,31,27,2,7,7,22,27,146,0,845,1303,12599,7150,125,130,136,4181,278,197,5794,131,109,4977,168,86,99,156,13681,1411,105,13606,13572,118,136,5539,191705
Lineups,-203084-1628368-1628436-1630577-1642264-,H. Barnes - D. Fox - L. Kornet - J. Champagnie - S. Castle,1610612759,SAS,14,10,4,0.714,63.866667,56,128,0.438,14,54,0.259,26,34,0.765,19,51,70,37,13,7,4,5,20,31,152,7,79,39,13171,4835,126,130,113,6802,177,106,6000,117,109,4325,79,104,99,131,13503,249,271,13496,13545,92,129,1044,191600
Lineups,-1626220-1628415-1628960-1630692-1631109-,R. O'Neale - D. Brooks - G. Allen - J. Goodwin - M. Williams,1610612756,PHX,8,4,4,0.5,63.835,60,120,0.5,14,39,0.359,22,26,0.846,21,40,61,27,15,16,7,4,27,29,156,9,340,451,13171,5714,127,116,126,4193,177,173,4629,151,163,3677,62,145,122,191,13558,60,105,13351,13631,107,123,683,191505
Lineups,-1627742-1630567-1630572-1642266-1642347-,B. Ingram - S. Barnes - S. Mamukelashvili - J. Walter - J. Shead,1610612761,TOR,23,15,8,0.652,63.698333,51,116,0.44,13,51,0.255,26,29,0.897,15,45,60,40,19,11,15,5,26,27,141,14,17,12,13678,5438,128,149,132,6796,200,118,6006,117,133,3400,115,121,124,111,13620,121,27,13496,13621,118,144,295,191095
